2034,180916855071.49762,726225137.7455076,22874105300.783344,157246323618.44482,2714710.3271034663,-6582186.745702684,74068490.94248356,172477392952.59842,726225137.7455076,18949233805.951584,130265088500.3225,7851324164.703803,-10794039540.339333,25479560884.21434,172477392952.59842,726225137.7455076,18949233805.951584,130265088500.3225,7851324164.703803,-10794039540.339333,25479560884.21434,135472352742.8946,501102320.2133553,17133974689.364052,117786225666.35275,0.0,-4431344.544326708,55481411.50877902,128702784744.63197,501102320.2133553,14194028056.82185,97575782743.11165,5418754325.082584,-8072488259.617471,19085605559.019978,128702784744.63197,501102320.2133553,14194028056.82185,97575782743.11165,5418754325.082584,-8072488259.617471,19085605559.019978,87727125752.75502,134147191.03057632,11119521872.916931,76440320262.54562,0.0,-2869624.8731847033,36006051.13506627,82360311004.57425,134147191.03057632,9211569895.72308,63324247301.0383,2520449355.0198054,-5216184328.700308,12386081590.462795,82360311004.57425,134147191.03057632,9211569895.72308,63324247301.0383,2520449355.0198054,-5216184328.700308,12386081590.462795
2035,180662933456.3919,686306569.3555162,22749088926.854584,157170242541.6946,0.0,-16737235.620365664,74032654.10754529,166307891163.70453,686306569.3555162,18208375329.14824,125799093580.14578,7224711517.594265,-15223657475.557392,29613061643.018116,164482849460.72916,711657664.0688527,18196176801.63668,125714815676.36652,5853179528.276398,-13701498965.0989,27708518755.479607,133817825270.07672,469853316.0668708,16855163240.177933,116449942371.60005,0.0,-11985633.339480609,54851975.571350396,122831889232.0321,469853316.0668708,13490876030.157425,93206557175.86798,4990415333.251481,-11266602851.851803,21940790228.540154,121597600048.23788,487133223.58641124,13518671237.842552,93398590340.24721,3840288756.695483,-9900237644.984602,20253154134.850838,82502952288.9571,125751364.19976085,10412464964.012087,71938249883.8802,0.0,-7399342.439715415,33885419.30475563,74700225662.0245,125751364.19976085,8334139040.730035,57579389601.90512,2041631493.4450378,-6934853560.157692,13554167721.902252,74356308412.68817,130200273.68589938,8344781585.018618,57652917437.34836,1703567971.4023275,-6527382217.745389,13052223362.978365
2036,180549052538.7903,684338334.0770555,22664460618.1555,157146212213.88443,0.0,-19979962.31349644,74021334.98683837,162179627966.1542,684338334.0770555,17505716455.443768,121377564611.42448,7206042990.993334,-18347763179.78275,33753728753.998302,159905361053.19913,709618187.0500647,17482149692.758778,121214162201.2598,5819508102.902473,-15241668581.167896,29921591450.395916,132225797735.26086,464756421.67182535,16602946256.85598,115118120824.17621,0.0,-14250408.715325452,54224641.27219227,118352420369.96431,464756421.67182535,12823886453.519577,88915647099.81393,4847886989.269963,-13426193014.430656,24726436420.119675,117070821748.68773,481848424.8783497,12877366876.53283,89286458743.89944,3724804819.445103,-10661776219.226713,21362119103.158722,80873136277.61452,398056378.16466403,10140503886.834064,70310156619.37393,0.0,-8699137.47408937,33118530.71594377,72157962690.34282,398056378.16466403,7832385193.232513,54306594207.2603,2693794499.4458594,-8174917594.230884,15102050006.47036,71233810532.33446,412661246.0253281,7876616547.135076,54613276543.274574,1785023236.3887076,-6396762697.83502,12942995657.34581
2037,180496041043.69586,682355930.1128823,22587501847.63315,157175377751.49088,0.0,-23229558.511109844,74035072.97007592,157878018491.72757,682355930.1128823,16813508128.703415,116996979536.87764,7194882286.770282,-21715664751.415527,37905957360.67887,155199818684.99927,707564013.0184873,16779404832.24777,116759671376.85425,5793152850.380273,-16962686577.79058,32122712190.289078,130640333467.42932,459651590.0314803,16352750456.861664,113790792256.31244,0.0,-16460259.099080073,53599423.32277253,113779798330.26895,459651590.0314803,12172532606.208183,84702700789.091,4707031249.410526,-15705022645.731781,27442904741.259537,112476731902.71085,476555392.9581152,12249606034.187822,85239017077.58624,3610840564.434136,-11512155590.047884,22412868423.59242,78968000132.73598,393291816.5452874,9870224300.527344,68682063354.86765,0.0,-9930981.331425883,32351642.12713191,68509143323.38742,393291816.5452874,7347120439.81225,51125017644.843956,2533302579.8437448,-9453629926.749355,16564040769.091537,67740595985.27286,407721172.2376702,7422242460.271296,51647755042.8419,1778502546.3095124,-6279602473.0686865,12763977236.681156
2038,180990157468.02234,676793639.8534856,22579415893.07525,157685734230.01764,508302.18400586816,-26570065.741014734,74275468.63299087,153988732578.18225,676793639.8534856,16174949254.068913,112959465441.41333,7388365957.480601,-25399307898.17291,42188466183.53882,150952677064.5418,701929350.6513304,16131142692.318771,112653537693.48686,5971246524.573008,-18935306234.775845,34430127038.2877,129537840158.72856,450974985.5433238,16164673368.41317,112887702709.27878,0.0,-18684941.223313533,53174036.716615535,109698233144.04227,450974985.5433238,11579695979.773718,80868029154.42082,4761579609.457307,-18164899440.19053,30202852855.037624,108398269394.88458,467690288.68687516,11678287997.84591,81556556919.37953,3692127437.0371904,-12514460456.077772,23518067208.01283,77537604821.23024,384963514.16052115,9661301971.979696,67470722107.41968,0.0,-11163830.571898252,31781058.242242083,65426101090.963326,384963514.16052115,6920952688.281603,48333203630.72785,2566471188.2337723,-10831131012.033916,18051641081.5935,64641004576.60402,399217357.6846227,7024293722.629206,49054896652.122116,1771981856.2303107,-6236054184.874349,12626669172.812117
2039,182200285737.26425,687617079.3969398,22658172948.232986,158808457450.69485,1293287.540068143,-30059338.94374892,74804310.34316929,150531235762.39844,687617079.3969398,15596621299.03381,109314876164.16013,7711522305.74705,-29457290740.077126,46677889654.13765,147134184134.32986,713383655.9135071,15543645013.71337,108943571638.74986,6239117614.449838,-21169676682.518944,36864142894.02224,129106463422.9387,458694185.4971172,16059136829.946695,112556592880.64374,0.0,-20978545.612832412,53018072.463977545,106163805166.54726,458694185.4971172,11054213245.626135,77477674739.2525,4947730341.498059,-20857784562.848557,33083277217.521988,104842663267.06691,475924602.3508539,11173274968.747833,78312164291.14961,3858589718.7096205,-13660916382.257372,24683626068.366367,76787112402.8966,393039144.0760561,9536292987.397484,66838750970.19143,0.0,-12454076.610979918,31483377.842620883,62988228029.61918,393039144.0760561,6564251701.180058,46008064699.84162,2738005004.9810963,-12360760294.255077,19645627773.795433,62157793439.25481,407821391.99966747,6694665248.557781,46922117846.89134,1853734224.4586692,-6250624470.235932,12530079197.583273
2040,183460405964.65158,685490101.486841,22743842939.751083,159987965270.73242,1352964.591445847,-33605211.48607732,75359899.57587549,146584766282.37888,685490101.486841,15018445563.017221,105644879518.44263,7810100070.899496,-33818880683.062653,51244731711.59534,142914755249.98856,711174093.0202106,14957163073.391201,105213797539.55434,6321839019.560828,-23639669249.663525,39350450774.12551,128667745605.75697,453475085.5730017,15954594488.84974,112230071046.14867,0.0,-23259284.130691007,52864269.31625177,102242521549.14818,453475085.5730017,10535300012.647148,74108901341.12866,4898670192.687848,-23701528217.939697,35947703135.05121,100970011154.70656,470507617.2795469,10672703636.822723,75075445399.26817,3837143194.2961874,-14930501359.75732,25844712666.79723,76024368983.92708,388184698.695243,9411936701.11047,66206779832.963165,0.0,-13717946.284797654,31185697.442999683,60239267722.486374,388184698.695243,6214985715.590704,43718333856.68402,2668978933.11939,-13957489742.842783,21206274261.239788,59533278650.165726,402782658.842159,6369720713.10194,44806792718.8725,1846887499.8755112,-6309959805.3838,12417054864.85742
2041,184810244990.55273,689399295.8646098,22852975398.36144,161225506951.3163,1390808.952821245,-34970288.719067335,75942824.7766051,141898253487.9391,689399295.8646098,14724678495.79266,103881167060.17778,4736504208.343234,-36204786813.18201,54071291240.942825,137927516708.31528,715228148.305993,14654599763.594196,103386768456.5713,3268339920.8069715,-24176937145.20916,40079517564.24596,128251608038.15135,452210013.89018434,15862469213.124702,111908169321.75256,0.0,-23953153.01726722,52712642.40117263,97858209867.42502,452210013.89018434,10220540443.474043,72104913499.95862,2653824683.2230244,-25104680162.75576,37531401389.63491,96787027433.8439,469194466.6004867,10377206884.300749,73210179921.69357,1815336636.7064493,-14802103757.968027,25717213282.510674,75273305730.2712,386713717.1533081,9294928068.226818,65574808695.7349,0.0,-14032767.88722758,30888017.043378495,57251135171.37937,386713717.1533081,5988928140.008073,42251302451.278915,1317100613.5201735,-14685177885.466583,21992268134.88549,57875743487.574745,401255920.2626826,6168738952.608584,43519850152.90224,1809022119.3659053,-5547150354.189487,11524026696.62483
2042,186226840769.54364,693401322.167893,22969464857.57209,162522359237.3784,1427364.565848957,-36365699.47723207,76553687.33665456,140246376495.9079,693401322.167893,14432039950.53054,102115099150.64896,4734440989.668913,-38684548295.57938,56955943378.47098,135981060184.71529,719378497.0677032,14353637745.216301,101560357825.32451,3276353076.6909904,-24771806255.980362,40843139296.39614,127841052409.86737,450944625.71643263,15771268202.722233,111590920048.22607,0.0,-24643673.749723345,52563206.95236859,95635028228.65466,450944625.71643263,9909311086.85299,70114154867.71983,2585996943.1646094,-26532405267.361416,39107025972.56223,94578432514.79132,467880987.62906384,10084009141.612278,71350245485.8389,1779128069.9602602,-14690317365.815857,25587486195.566666,74522774722.93187,385242735.61137336,9178443089.620474,64942837558.50667,0.0,-14338997.45038721,30590336.643757306,55559961732.09302,385242735.61137336,5766945733.1482315,40804504238.86161,1258745603.1484816,-15414687041.63212,22759210462.955437,56223412400.53825,399729181.6832063,5970233128.827396,42242881116.767365,1771156738.8563085,-4782195232.561399,10621607466.965378
2043,187711608896.97656,697497660.9962746,23093421472.751595,163879826962.23932,1462572.792319931,-37792873.6808894,77193101.87792896,138555955050.95093,697497660.9962746,14140244063.355652,100344626414.0975,4733449583.177062,-41261709727.94842,59901847057.272865,134012851329.14267,723626675.1140579,14053992817.226593,99732554300.5051,3285860814.3477607,-25427166148.549324,41643982870.49849,127436109993.30193,449678906.5312979,15680990264.337652,111278355792.7253,0.0,-25330948.60241136,52415978.31010362,93397123526.52402,449678906.5312979,9601566825.187237,68136421956.125946,2519082831.829217,-27984426161.790085,40674799168.6404,92358554578.939,466567165.30338573,9793073546.568607,69495427523.97197,1742855265.307091,-14595121908.837158,25455752986.62509,73772775961.90913,383771754.0694385,9062481765.291435,64310866421.27839,0.0,-14636634.97427655,30292656.24413611,53874164066.320526,383771754.0694385,5549013347.031875,39377939219.4321,1201703687.100468,-16145365186.762976,23507101245.44962,54576673886.872215,398202443.10373,5774190845.58729,40975885610.467865,1733291358.346709,-4014693546.5124364,9709797175.879065
2044,189397968847.66168,701689813.1650556,23224957270.19793,165299243665.55264,135881220.041034,-41664817.83901973,77861696.54401526,136918347371.51054,701689813.1650556,13848999032.55424,98567633041.18994,4829602179.582105,-43941827502.545105,62912250807.56433,132114471013.77292,727974239.2233019,13755374950.944601,97901281336.04326,3392950330.67136,-26147903428.9695,42484793585.859886,127158970860.5432,448412841.626543,15591634182.72604,110970509350.3764,124378415.46994779,-28234901.577761784,52270971.92202345,91239127644.07138,448412841.626543,9297262604.206823,66171509327.48808,2549320492.565456,-29462322934.810486,42234945312.99496,90134597608.6059,465252984.36676913,9504363303.755814,67645509412.81797,1714661326.9735355,-14517426727.958054,25322237308.64985,73097722186.00311,382300772.5275036,8947044095.239708,63678895284.05013,75697459.69279036,-16210401.351562709,29994975.844514914,52288775932.8615,382300772.5275036,5335105833.679707,37971607392.99037,1242232765.8354216,-16878411314.53955,24235940482.36805,52943547582.67011,396675704.5242536,5580599706.717181,39718863634.00373,1703569801.3289146,-3244757087.269862,8788595823.365902
2045,190897727462.40164,705979299.8781525,23364186176.144264,166781972224.84424,10243821.445735443,-43214173.20837122,78560113.2976593,138908841850.74124,705979299.8781525,13558006985.656502,96781934857.83861,8662202424.09416,-46789776886.75998,65990495170.0338,133861435859.34425,732422767.3225532,13457488159.589363,96064395289.76578,7236940823.800626,-26998208481.099224,43368397299.96516,126641056708.333,447146416.10423803,15503198720.453571,110667413745.8715,13496.702468680842,-28843874.14270252,52128203.34390742,92499747102.02098,447146416.10423803,8996353434.580362,64219209577.394165,6072161464.884932,-31022814599.824974,43787690808.88223,90597353265.79565,463938429.36576486,9217841686.234293,65800272455.295425,4434047068.892666,-14505911279.056232,25187164905.063736,72273142823.47104,380829790.98556894,8832130079.46529,63046924146.821884,0.0,-16438489.246600792,29697295.444893718,54003440812.013565,380829790.98556894,5125198045.112426,36585508759.53646,4633996018.078706,-17667819975.410324,24945728173.710724,51595007387.655556,395148965.94477737,5389447316.045989,38471815187.37499,1963157106.6071303,-2482564597.74322,7858003409.425878
2046,192583783133.8423,711112080.3112471,23501880656.53576,168329405500.94577,6899750.741497576,-44803862.91678204,79289008.22478734,138477569314.5567,711112080.3112471,12321146037.043259,88248732848.92004,16094919740.547947,-54381477222.26332,75483135829.99754,133177917825.33978,737746341.3288856,12221835974.688034,87537436421.1651,14601504487.752924,-32510302312.658398,50589696913.06322,126247910545.56494,446345039.9927864,15409556406.252289,110369102235.07549,420384.6823440898,-29501208.678376056,51987688.24042528,90358727938.3216,446345039.9927864,8078646880.316358,57862340741.55034,10111528062.749664,-35632411991.172424,49492279204.884865,89261517068.71675,463106571.85209715,8296594072.59229,59423361403.79277,9379007513.82912,-17622533838.85955,29321981345.51003,71521698894.18573,379754065.8251417,8714275277.390648,62414953009.59363,0.0,-16683073.668962024,29399615.04527253,51334550553.48822,379754065.8251417,4568564527.616507,32721796275.164642,5824854230.904894,-20148852069.12241,27988433523.09944,47466631912.11628,394032529.35557145,4829955603.300621,34593978549.26379,1732133415.407248,-3488025578.7179036,9404557393.50696
2047,192005589481.5647,1402771078.0845187,23277992928.639256,167288754813.2931,2947641.9054354457,-45675805.89153493,78798825.5339683,127303580622.67662,1402771078.0845187,10899550465.83609,78330302403.82309,14146325137.110039,-61317318830.31939,83841950368.14227,120280076511.25432,1454518421.3770325,10795887983.064661,77585325475.74991,11358892429.193941,-35480650715.49666,54566102917.36543,125691900709.15767,530988229.92289394,15285933394.017412,109853318174.09354,0.0,-30083824.873451903,51744735.9972821,83586132145.22278,530988229.92289394,7157395526.16323,51437071441.19637,9650961538.613743,-40246683691.78162,55056399101.108154,82278610609.68282,550454108.7472243,7370590154.272052,52969207995.17431,8827656823.597986,-20502362098.694767,33063063626.58602,71007238847.77596,114889369.67415953,8658100265.067072,62221980083.58883,0.0,-17039588.63534758,29308718.081241656,47515817019.051025,114889369.67415953,4054017933.0178986,29134453906.0726,5827614257.325812,-22799634485.480564,31184476038.441124,46582996625.80417,118970872.46059325,4292673823.2209473,30849569415.529026,4782555653.554567,-5776556234.484192,12315783095.523228
2048,191608036603.33023,1175703312.1087394,23188168757.4014,167207773296.53128,4433483.5653161295,-46802926.69775681,78760680.42123845,118136400210.08626,1175703312.1087394,9558304680.389572,68924064630.48613,14587345358.522387,-68731577946.79697,92622560175.3764,111247016500.648,1219071322.6835654,9456098457.413313,68187064863.9369,12243452294.08272,-39487910578.702545,59629240141.23403,124965602936.88223,576042172.3101038,15146768970.166927,109221971714.78712,0.0,-30627270.22464627,51447349.84270226,76772395334.37526,576042172.3101038,6243590611.014281,45021963328.15637,9307213035.129496,-44878497227.252846,60502083415.01785,75292689847.01149,597171311.7202603,6448973136.036152,46502958013.08441,8455832780.27328,-23255061333.601395,36542815939.49877,70757500978.81177,114562998.851292,8602106573.558178,62029007157.584015,0.0,-17393572.29893259,29217821.11721079,43669208884.65944,114562998.851292,3545840828.7203298,25568735316.5829,5574011509.870157,-25494099403.20513,34360157633.83989,43698369450.786285,118632830.98853795,3760481571.190016,27116490164.43456,5617315461.738806,-8130891173.817291,15216340596.251656
2049,191832373089.00024,1087965416.4751282,23157284472.513733,167552696099.8968,3536070.6088819937,-48032121.56001675,78923151.06569645,108804287322.07568,1087965416.4751282,8248117330.880332,59678599111.11884,14639338790.103573,-76502751899.11919,101653018572.61699,101872945080.83525,1128097278.4834867,8151106871.41787,58976687621.79384,12473016940.821484,-44039628343.216774,65183664711.53534,124381465569.25401,482937420.9212848,15042157464.498322,108836337927.59193,0.0,-31232946.665542066,51265702.90802866,70144575021.58124,482937420.9212848,5357686900.81181,38765118861.65356,9184052801.889864,-49675446309.23618,66030225345.54092,68737880804.4403,500630167.9022459,5547809304.398621,40140734441.61387,8566809507.761304,-26496914300.17083,40478811682.935104,70507946961.96506,114236628.0284263,8546294202.863969,61836034231.57919,0.0,-17745024.659717035,29126924.153179925,39792659553.0776,114236628.0284263,3044002737.5883675,22024640506.695545,5325739186.940414,-28231437815.470894,37515478309.29574,39702887745.86241,118294789.51648459,3233362878.5670958,23394740795.98039,5386448515.46391,-10536189129.357721,18106229895.692253
2050,188674742008.9104,1116602011.502407,22702829713.348686,164824807981.93704,1219540.0881248382,-48355458.791503526,77638220.8256262,94878492860.8338,1116602011.502407,6814256042.0256195,49472178483.82302,11693240322.76868,-82911293155.16257,108693509155.87665,86926193179.67073,1189717838.004316,6719158513.0997925,48781760939.284966,8818313917.189175,-46155394011.817665,67572635983.910164,122544409069.43845,517791328.1089731,14770715442.696896,107236867268.87956,0.0,-31477266.80965787,50512296.562675424,61689815791.08965,517791328.1089731,4433431348.483311,32187153757.542637,7760969871.757506,-53926745702.54837,70717215187.74559,59502984227.2979,551597277.8140409,4604656575.367681,33430265981.8433,6622187219.63637,-28276241867.898926,42570519040.53543,70104396847.22685,111752151.03377175,8472261664.58075,61509464664.494125,0.0,-18054731.40354172,28973098.521743074,35697292150.167786,111752151.03377175,2542949974.3614063,18462070434.565525,4961085025.367772,-30942903365.600983,40562337930.4403,35377369865.34458,118989122.59530124,2710540795.0614605,19678796507.49114,4917178476.221345,-12627114763.631895,20578979727.60723
