2051,186136286173.46906,1032130580.1798053,22331828722.1065,162743174216.2595,1183530.8151159862,-48688574.76842949,76657698.87655489,86916650992.41412,1032130580.1798053,6032610059.998754,43962638357.568855,10356864224.868341,-86387832589.97177,111920240359.77013,78987637787.58725,1099732779.641119,5936022328.347935,43258755382.51979,7830735983.382365,-45649365974.83534,66511757288.53137,120873201058.9163,472262294.36133236,14525824242.541542,105856926217.53716,0.0,-31673991.82623102,49862296.30250701,56909404987.466225,472262294.36133236,3923934512.742588,28595667912.691376,7302163413.74865,-56183575747.73795,72798952601.66023,54593590096.4502,503094169.1913137,4086921397.899202,29783434636.862556,6219296365.104371,-28217095244.82658,42217938772.21934,69700511810.27522,111508186.55492222,8395595948.142939,61182895097.409065,0.0,-18306694.722013768,28819272.89030622,33593675879.808807,111508186.55492222,2267944878.4378123,16527645499.049974,5103274580.8088045,-32492835684.889782,42076138419.84708,33110272453.6229,118729267.34288594,2425884654.838308,17678631424.3978,4950588369.355168,-13499715576.282839,21436154313.971565
2052,183455657367.36264,1082476870.5633087,21929532657.926086,160416842339.2574,157759.33305697856,-48914175.31820124,75561915.60101679,79707705174.66953,1082476870.5633087,5265720698.251386,38519301812.327934,9661081414.112265,-89674987334.13089,114854111713.54552,71443480608.8512,1153372158.5083234,5169652629.448376,37816553765.32661,7095440428.082129,-44716455807.64024,64924917435.12601,119453243519.02531,426930759.7856817,14312376520.519207,104696542493.91335,0.0,-31921970.37767835,49315715.18477235,52552839022.716736,426930759.7856817,3436688709.279249,25139740068.57349,7117025465.686356,-58527433061.462006,74959887080.85397,50232660249.02176,454801536.3638106,3588605907.157189,26251030380.17067,6203121057.043043,-28462950306.40203,42198051674.68908,69296968722.35457,111264222.07607108,8319268467.685257,60856325530.324005,0.0,-18554944.989640303,28665447.25886937,30811238192.386406,111264222.07607108,1997623243.8663948,14612824539.547533,4560440146.3640585,-34042393792.949093,43571479833.48144,30283364327.088455,118469412.0904682,2144280918.1533914,15685640881.825397,4427855988.644889,-14379456236.869547,22286573363.243862
2053,181088246854.24017,1043434049.6373525,21577472303.656006,158441695043.73645,235272.24146170242,-49221367.51640429,74631552.48535278,73275711948.2644,1043434049.6373525,4533535951.743632,33289400659.5144,9594648254.104431,-93103159893.59282,117917852926.85742,64938735431.53657,1111783504.1712847,4440920106.15732,32609329733.870445,7191621892.750195,-44015204035.100296,63600284229.68763,117883630535.71976,471127152.5050941,14071320051.462288,103324604897.24954,0.0,-32091050.327451084,48669484.8302954,47856350303.587944,471127152.5050941,2956455438.5263433,21709021539.191994,6542162946.06339,-60720202804.5656,76897786031.86673,45299730031.34206,501884915.2826974,3096199180.5795355,22735148930.346664,5575084643.91865,-28333313235.54211,41724725596.75662,68893767583.46489,111020257.59722102,8243279223.207713,60529755963.23894,0.0,-18799482.206421297,28511621.627432514,28061185612.313805,111020257.59722102,1731954614.1807098,12717607556.058203,4044554710.5437455,-35592313697.409454,45048362171.343376,27477429205.695156,118209556.83805251,1865718438.7396245,13699824879.773941,3930787811.253682,-15267348356.334229,23130236875.424084
2054,179322479038.4881,974600450.8693782,21302534187.564022,157019933166.71124,1130872.579370216,-49681492.39679854,73961853.16083099,67285739549.14148,974600450.8693782,3836374340.9319887,28277726833.424725,9724321069.038656,-96824722328.88611,121297439183.76285,59009336024.734535,1038458320.0650059,3750194557.9945116,27642499886.338596,7541847515.710582,-43812139681.916695,62848475426.54253,116212258635.01802,484644573.2620919,13822991462.106777,101888591114.71867,262679.00790150673,-32224266.43971399,47993072.36228273,43303104611.115425,484644573.2620919,2489383154.756597,18349120961.129917,6105412110.801941,-62834094862.978806,78708638674.14368,40578726790.67253,516285308.02204055,2615153247.878289,19276166140.00201,5162737577.602361,-28051955193.674,41060339710.841835,68491065083.28849,110776293.11836907,8167628214.710303,60203186396.15387,156689.68230328604,-19040306.372356772,28357795.995995667,25343133402.9062,110776293.11836907,1470908532.9143114,10841994548.581984,3555929375.163698,-37143260780.30505,46506785433.43289,24691826128.881565,117949701.58563474,1590186070.3299189,11721183418.243425,3459694938.9973917,-16164332850.78707,23967144850.512264
2055,177660691269.88376,985977248.0252044,21031959122.75544,155619558648.41904,16235.446575753183,-50122212.78909788,73302228.02659959,60406901073.42715,985977248.0252044,3156372054.4405346,23354611102.81425,8829883207.385597,-100533730184.45776,124613787645.21933,50919984355.501144,1050583003.7491488,3078856352.7357664,22781057340.313496,5541453657.002766,-43492491804.608795,61960525806.30876,114530530203.74304,484458635.5593775,13576432146.496956,100454663606.3102,0.0,-32341827.225479133,47317642.60198866,38618463429.719086,484458635.5593775,2037483563.7564206,15075737409.651348,5482955500.563303,-64902164103.19209,80439992423.38074,34776077449.27333,516087232.2681785,2147252310.7769659,15887937731.315409,3609576746.811815,-27711363285.894417,40326586713.995384,68088391152.77846,110532328.63951886,8092315442.193031,59876616829.06881,0.0,-19277417.48744671,28203970.36455881,22621940700.16972,110532328.63951886,1214454543.6007543,8985985517.118874,3059553588.3887634,-38695334897.32817,47946749619.749985,21606257041.152847,117689846.33321814,1317672666.6571844,9749716497.233837,2692071776.303396,-17068191033.883175,24797297288.50839
2056,176010456376.58493,997543381.3372434,20749588783.810776,154241042010.75192,8573.812869713238,-50379271.84272811,72652898.71484497,54316353687.64002,997543381.3372434,2491196252.183382,18518184133.35689,8472169500.546493,-104031841317.91116,127869101738.12718,44766114120.3274,1062909526.2360408,2424646030.85791,18023486354.512436,5230773221.950287,-42912751619.775055,60937050606.545784,112842648288.85498,484251634.0827014,13321247838.262934,99022836975.94305,0.0,-32331361.862085648,46643202.42836723,34396086367.606636,484251634.0827014,1599349415.2991998,11888684779.502905,5126318243.818744,-66794553979.02325,82092036273.92633,30429113237.00705,515866755.06431645,1691036220.6718102,12570234112.680157,3342791578.773266,-27214479005.323654,39523663575.14115,67680028026.63571,110283032.15163286,8011090800.699629,59550047261.98375,0.0,-19443212.932418633,28050144.73312196,20798992121.450073,110283032.15163286,961811801.9849467,7149580461.668877,3387287107.4764576,-40178225012.126495,49368254730.294655,19187297009.51008,117424323.60991053,1047349958.3772575,7785424116.745185,2535040600.1613283,-17918636178.796074,25620694189.41247
2057,177169063043.57217,1012102138.6240631,20800035572.027733,155335188483.80838,11245.972580286652,-51442676.64296205,73168279.78236029,51087461760.32944,1012102138.6240631,1872939671.318152,13987160543.814638,10292501117.634258,-109243510914.9574,133166269203.89572,42556970446.02237,1078580815.6889064,1820875889.7133503,13598346914.109232,7972552655.144009,-45767668993.48848,63854283164.855354,112442107461.60548,485928921.0932314,13219417443.614616,98722941753.59608,0.0,-32682598.04007107,46501941.34162794,31549903932.417557,485928921.0932314,1190342741.2959614,8889509512.579924,5784407574.734234,-69433818059.04865,84633533241.76285,28040951129.4532,517759978.4276401,1259095132.880419,9402954101.100077,4606226960.217176,-28892586463.943314,41147501420.7712,67491413088.89483,110532339.95816067,7956112832.780605,59416450620.903496,0.0,-19669920.813144475,27987216.065715976,18638120064.47469,110532339.95816067,716408359.1298182,5350155633.698155,3320452500.2388806,-41796162008.15341,50936733239.60308,17192180187.42665,117716433.36555141,781653856.3232267,5837410646.756282,2741033488.5567603,-19328901711.356964,27043267473.781796
2058,178375003906.8743,1024178763.2393389,20855135464.49138,156474472627.28308,44123.50092455984,-52531993.90394507,73704922.26353288,45801092836.481064,1024178763.2393389,1251934094.91694,9393164940.10703,10166706746.134329,-114600145563.3584,138565253855.4418,37431800116.62849,1091452525.9760625,1215778780.4098248,9121894404.377026,7889392520.034323,-48706366215.19603,66819648101.02727,112043763580.79584,485728410.9594144,13118395519.769024,98426309633.2773,0.0,-33032200.49941015,46362217.28950705,27865247370.408524,485728410.9594144,787497479.9261036,5908532844.418841,5611653003.659372,-72089132872.82848,87160968504.27327,24256367120.55148,517546333.97931284,833324076.3381413,6252366262.239887,4480440271.217842,-30582721642.44143,42755411819.21773,67211940833.25722,356730565.24139005,7861675656.573264,58985546002.496445,0.0,-19795636.04790393,27784244.994017012,16358333448.758093,356730565.24139005,471936507.64821947,3540903211.75566,2961399657.2717595,-43207017081.910934,52234380588.75199,14663268459.671837,380059677.98002607,518110090.3410436,3887340040.8749623,2241563644.906112,-19941617078.792793,27577812084.362484
2059,179633421344.94177,1036505421.2661506,20914935857.377827,157659887469.92523,1480934.3143440918,-53651631.85121665,74263293.90946323,40468917479.33563,1036505421.2661506,627761956.6996852,4732162705.450486,10109992529.088684,-120108295317.52802,144070790184.35864,32238974161.691914,1104590724.5675113,608955105.5514174,4590393873.075435,7831872398.100278,-51733496133.78532,69836658194.18259,111649516364.98764,485530088.8793637,13018178999.923622,98132963456.70093,0.0,-33380221.54753467,46224041.031246915,24255422472.785316,485530088.8793637,390740740.3678929,2945461634.5182896,5520334152.799564,-74761283744.39879,89674639600.619,20510325345.993496,517335021.0303089,413649937.5549818,3118154559.5730257,4398845254.688166,-32285350306.0265,44347690879.173515,66686004850.914116,355924392.9102682,7767775230.295052,58554641384.08937,0.0,-19917430.30289132,27581273.92231805,14185363860.830605,355924392.9102682,233149831.82476413,1757518000.522944,2943456349.8239164,-44612356123.5483,53507671409.29701,12313186956.08498,379200553.74871594,257561462.49798888,1941536491.9562008,2192232377.8004727,-20565682770.12923,28108338840.21083
2060,180952080294.31805,1045124003.5879136,20981049219.95308,158904298180.5355,1561505.8391461943,-54802070.259960555,74849454.66239259,34869485580.40088,1045124003.5879136,0.0,0.0,9907773259.852549,-125782321007.82478,149698909324.7852,26841622213.43541,1113838945.3108478,0.0,0.0,7668474627.280991,-54875015853.70148,72934324494.54504,111266155959.24849,481371080.4954238,12920016511.44743,97852406460.20828,0.0,-33729981.824520215,46091888.92189782,20494443703.537544,481371080.4954238,0.0,0.0,5285984833.645411,-77456690054.39893,92183777843.79562,16659033383.515148,512964494.6792343,0.0,0.0,4218267449.1023207,-34024551524.47464,45952352964.20822,66162684068.003075,351155345.26618093,7675115652.051264,58129069397.720825,0.0,-20037141.741096646,27380814.705896564,11875302120.559845,351155345.26618093,0.0,0.0,2777273167.939821,-46014755804.439285,54761629411.79313,9911740741.59157,374179883.60352594,0.0,0.0,2101739070.29594,-21226249457.24953,28662071244.941628
2061,182317635876.46512,1068668695.0290531,21057316215.556477,160170343905.5549,1604717.632117611,-55743463.56745587,75445806.26005483,28553832947.985397,1068668695.0290531,0.0,0.0,4044007182.0832477,-127450455449.23654,150891612520.10965,21062541312.47322,1139037517.9201314,0.0,0.0,2374094370.4895244,-54143731123.79108,71693140547.85464,110883038570.15958,491829034.2315051,12825247067.259724,97553943361.45761,0.0,-33932195.20450263,45951302.41521344,16180644248.801613,491829034.2315051,0.0,0.0,1410123537.914369,-77623913153.77113,91902604830.42686,13539825907.593788,524214831.1556427,0.0,0.0,1539462451.1315305,-33128067294.16652,44604215919.47314,65644255966.998985,360989335.8951717,7584607743.395151,57691550918.10127,0.0,-20066758.668005362,27174728.275389582,9260421892.839462,360989335.8951717,0.0,0.0,455662929.8851801,-45905686923.720055,54349456550.77917,9106655679.812197,384765238.27257293,0.0,0.0,1594410940.965722,-20244096517.825718,27371576018.39962
2062,183727102418.83768,1081858041.0096827,21138592174.733772,161485632428.8617,1664073.937564118,-56709652.634509,76065352.92946817,28173876688.708084,1081858041.0096827,0.0,0.0,4126800228.935498,-129165487440.17342,152130705858.93634,20597632063.764572,1153094788.302035,0.0,0.0,2400286454.0074277,-53407505116.60138,70451755938.05649,110493436485.97264,491666607.4144395,12731255606.04153,97258835695.42873,0.0,-34133719.34617311,45812296.43411746,15724638346.373032,491666607.4144395,0.0,0.0,1398070440.7574022,-77789691570.03374,91624592868.23492,13090337382.75005,524041388.1005258,0.0,0.0,1534356032.8939686,-32223922846.296772,43255862808.05233,65115704448.70515,360200591.05854154,7494596416.2427635,57254032438.481705,0.0,-20093638.922752887,26968641.844882604,8938258021.371353,360200591.05854154,0.0,0.0,432933926.06040215,-45792160185.5128,53937283689.76521,8794334976.571056,383924304.11073315,0.0,0.0,1585216291.7009974,-19255886411.09828,26081080791.85761
2063,185192235026.59436,1095319906.1764522,21224934457.394608,162851247092.0182,1726434.8137570044,-57701468.77086231,76708604.96221119,27796610899.82483,1095319906.1764522,0.0,0.0,4213045306.159624,-130928964236.93364,153417209924.42236,20138451460.48584,1167442511.9005148,0.0,0.0,2427494989.2891183,-52666652291.2661,69210166250.5623,110107993252.51213,491506537.90443,12638039476.462786,96967106950.1507,0.0,-34334594.04806295,45674882.04228901,15273345317.603554,491506537.90443,0.0,0.0,1386273745.4420872,-77954199050.32098,91349764084.57803,12648152572.82508,523870456.8908521,0.0,0.0,1529198186.961838,-31312208188.5066,41907292117.47899,64587652248.58719,359411846.2219114,7405081670.594101,56816513958.86215,0.0,-20117782.505339243,26762555.414375626,8620674009.171112,359411846.2219114,0.0,0.0,410411144.55801016,-45674259810.36007,53525110828.75125,8488022409.997044,383083369.94889313,0.0,0.0,1576042939.7507863,-18261689465.01824,24790585565.315605
2064,186793433651.38867,1109059515.9775827,21316401057.047264,164268295070.10104,81190850.83998321,-58888926.453517735,77376083.87627709,27478932261.093872,1109059515.9775827,0.0,0.0,4360412981.816212,-132742707989.25412,154752167752.55417,19692217335.40539,1182086257.9260879,0.0,0.0,2463435045.3376427,-51921670941.521034,67968366973.6627,109791559083.4282,491348828.01418746,12545595995.211407,96678780778.06874,64965599.913737476,-34671188.16072033,45539070.38085297,14884301805.201553,491348828.01418746,0.0,0.0,1432656533.3727152,-78117844317.89127,91078140761.70592,12213224055.230534,523702039.9853891,0.0,0.0,1524033397.2617683,-30393013706.715683,40558502324.69906,64097995411.30453,358623101.38528126,7316063506.449163,56378995479.24258,37975831.315824494,-20218976.07218914,26556468.983868644,8365232150.420205,358623101.38528126,0.0,0.0,445974312.55434424,-45552303231.2567,53112937967.737274,8187647652.139184,382242435.78705364,0.0,0.0,1566890885.115104,-17261576007.536568,23500090338.773594
2065,188299252420.0923,1123082193.8817723,21413050600.914833,165737907896.03876,7081514.903796008,-59938108.30992221,78068322.66305503,29436420656.05548,1123082193.8817723,0.0,0.0,6792639364.58253,-134615946228.5189,156136645326.11008,19736620242.569115,1197031700.0552192,0.0,0.0,2991828076.0970984,-51178593029.97398,66726353496.39077,109349535741.79579,491193479.9733047,12453922446.67545,96393880997.1953,0.0,-34866054.71718127,45404872.66892206,16625931551.532791,491193479.9733047,0.0,0.0,3612890715.2076054,-78287897981.49222,90809745337.8441,12000510527.491844,523536139.7542576,0.0,0.0,1737370949.9462085,-29469888458.20571,39209491895.99709,63532969214.57033,357834356.54865116,7227541923.807952,55941476999.623024,0.0,-20234447.962662436,26350382.55336166,10154840722.496658,357834356.54865116,0.0,0.0,2529417451.011136,-45433176191.78645,52700765106.72333,7893497140.876291,381401501.6252137,0.0,0.0,1558116893.623774,-16255616366.604279,22209595112.231583
2066,189938689785.4481,1137554021.064721,21516920676.442345,167261241996.48404,5164957.754019882,-60977732.33676939,78785866.03974466,34257013572.706036,1137554021.064721,0.0,0.0,12059490024.925982,-136511762552.77397,157571732079.48932,26029925789.203606,1212455890.871537,0.0,0.0,9747197089.616116,-50413848297.622406,65484121106.33835,108977950362.26738,491109592.2641803,12364152877.89331,96112431592.26874,25868.433626158243,-35041868.79662038,45272300.20414283,19123583800.969177,491109592.2641803,0.0,0.0,6526583412.872524,-78438709612.45319,90544600408.28566,12078438714.683586,523446427.2921842,0.0,0.0,2219735425.535081,-28525002425.065315,37860259286.92163,63007135652.79635,357095751.52332133,7140173410.457907,55503958520.00346,0.0,-20236325.311193902,26144296.122854684,10859065733.4478,357095751.52332133,0.0,0.0,3510078359.5129676,-45296700623.297844,52288592245.70936,7617907124.646289,380614028.8821324,0.0,0.0,1549986040.1660798,-15231792830.091496,20919099885.68957
2067,191638119842.8656,1152324727.3115582,21626130184.75779,168839479239.47607,2698558.8477753047,-62042138.2349381,79529270.70732401,32689601822.767536,1152324727.3115582,0.0,0.0,10932594663.468616,-138453858982.66064,159058541414.64798,23345531078.472397,1228198629.8684223,0.0,0.0,7511307043.625095,-49635639582.44539,64241664987.42427,108610550545.75153,491028336.00043565,12275141136.774271,95834456715.92076,0.0,-35217007.307181984,45141364.363245346,18515833756.64612,491028336.00043565,0.0,0.0,6327045097.312897,-78584968403.15791,90282728726.49069,13382919386.410902,523359518.876777,0.0,0.0,3920617708.168653,-27571860782.84459,36510802942.21006,62481790847.30938,356357146.4979919,7053291128.879917,55066440040.383896,0.0,-20235678.144774534,25938209.6923477,10661369836.435478,356357146.4979919,0.0,0.0,3582890954.1818075,-45154297648.93973,51876419384.695404,7092480441.494968,379826556.13905156,0.0,0.0,1288363107.0117795,-14204313880.803421,19628604659.14756
2068,193402863228.21204,1167400101.451924,21740741642.846542,170473827494.15082,3731281.3109006225,-63136397.162368044,80299105.61419266,32751286624.584446,1167400101.451924,0.0,0.0,11433918369.29172,-140448243074.54453,160598211228.3853,23729873291.17532,1244266086.7206714,0.0,0.0,8338494813.50258,-48851867826.66148,62998980217.61355,108247435177.69215,490949715.94115716,12186884533.021626,95559980689.85141,0.0,-35391837.724631764,45012076.60259679,17986941926.35299,490949715.94115716,0.0,0.0,6199278559.685098,-78727439554.46683,90024153205.19356,14076705741.74772,523275419.574436,0.0,0.0,5001783540.292852,-26609474513.832508,35161121295.71294,61956934798.10941,355618541.4726619,6966895079.073982,54628921560.76433,0.0,-20232506.4634043,25732123.261840723,10294143672.366035,355618541.4726619,0.0,0.0,3480096140.043409,-45005817532.83148,51464246523.68145,6919651817.346384,379039083.3959701,0.0,0.0,1373926631.4506242,-13171423330.105762,18338109432.605553
2069,193877216655.6214,1826141722.039872,21636138155.587902,170396046413.2096,2227809.392294047,-63599912.626367964,80262468.01811647,31557749492.843903,1826141722.039872,0.0,0.0,10238182166.910496,-141031510432.33942,160524936036.23297,22382089426.41079,1946039926.9250522,0.0,0.0,6984411606.515648,-46002677869.15338,59454315762.12347,107767475904.03058,570992662.6318818,12076708378.80255,95110474273.88364,0.0,-35499754.724370666,44800343.436863236,17536188457.893127,570992662.6318818,0.0,0.0,6083516056.67468,-78719007135.13992,89600686873.72649,13768426621.005547,608401441.8892868,0.0,0.0,5016554382.674734,-25329496422.46032,33472967218.901844,61527921131.16806,107691350.10848545,6919575915.140084,54495324919.68407,0.0,-20340248.359006263,25669194.594434734,9969735018.948814,107691350.10848545,0.0,0.0,3626831163.1238523,-45103176683.153,51338389188.86948,6028534032.419828,114689920.23718527,0.0,0.0,945537188.8847884,-12958129096.773464,17926436020.07132
2070,194227358176.56372,1624326581.2242305,21614215178.621994,170971596472.50043,994366.9528165442,-64307994.862220526,80533572.12645146,29353905924.412888,1624326581.2242305,0.0,0.0,8813423685.119555,-142150988594.8338,161067144252.9029,19581305136.361526,1730995616.6085606,0.0,0.0,4993376461.634162,-43816711814.767044,56673644872.88585,107147773879.2124,613988308.6426898,11955450722.387753,94569360009.73318,0.0,-35570621.33772367,44545459.78648087,16177641379.744576,613988308.6426898,0.0,0.0,5099801215.152628,-78627067717.01245,89090919572.96172,11915289297.974419,654216238.3310982,0.0,0.0,3528755313.221326,-23888734547.569073,31621052293.99107,61346759761.230545,107467213.59882174,6872405222.4926815,54361728278.60383,0.0,-20447219.39181385,25606265.92702875,9558736252.689186,107467213.59882174,0.0,0.0,3436089450.296578,-45197352265.26372,51212531854.0575,7398120063.596436,114451146.5398606,0.0,0.0,2510975973.512488,-12742069663.993,17514762607.537086
